seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
129.0,0.3333333333333333,457836,1000000,25700,146749,903878,289859,123214,39524,43419,848087,611543,1000000,119957,19231,144198,137915,173160,579684,11922,26925,94007,21253,39226,325562,19075,23580,60573,338532,22072,1000000,489132,1000000,25.488712667295083,44.23871266729508,100099_3781_0700407,2021-07-08 18:47:58.648,64.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
132.0,0.3333333333333333,458874,1000000,25685,146845,903996,289743,123144,39521,43440,848607,611362,1000000,119956,19234,144121,137855,173251,578424,11924,26919,94039,21250,39231,325475,19079,23586,60569,338701,22063,1000000,489318,1000000,25.496580846614343,44.24780638446189,100099_3781_0700407,2021-07-08 18:48:01.648,63.89031922309424,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
135.0,0.3333333333333333,458006,1000000,25684,147019,903805,289519,123139,39518,43467,848117,611263,1000000,119926,19228,144394,137876,173294,578260,11930,26920,94006,21244,39221,325483,19081,23568,60569,338189,22061,1000000,489486,1000000,25.503106995965528,44.23,100099_3781_0700407,2021-07-08 18:48:04.648,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
138.0,0.3333333333333333,458240,1000000,25695,146855,904092,289339,123404,39516,43435,847848,611744,1000000,119936,19222,144305,137810,173218,579223,11928,26911,94007,21245,39221,325507,19073,23580,60552,338390,22048,1000000,489816,1000000,25.50118837616042,44.212937207946524,100099_3781_0700407,2021-07-08 18:48:07.648,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
141.0,0.3333333333333333,458411,1000000,25680,146733,904640,289368,123280,39517,43448,848777,611541,1000000,119920,19222,144403,137776,173228,578359,11921,26912,94017,21240,39216,325415,19076,23586,60523,338443,22052,1000000,488500,1000000,25.520308962009924,44.21507724050248,100099_3781_0700407,2021-07-08 18:48:10.648,62.746137974875936,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
144.0,0.3333333333333333,457858,1000000,25657,146855,903649,289709,123260,39516,43468,847536,611987,1000000,119926,19223,144468,137828,173347,579049,11916,26915,94001,21241,39220,325370,19075,23567,60519,338259,22064,1000000,489474,1000000,25.50825952507814,44.18391349164062,100099_3781_0700407,2021-07-08 18:48:13.648,61.195674582030954,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
147.0,0.3333333333333333,458943,1000000,25671,147362,904363,289753,123439,39512,43430,848008,611790,1000000,119910,19217,144630,137815,173139,579886,11922,26917,94016,21240,39223,325426,19076,23582,60517,338736,22061,1000000,489398,1000000,25.524000000983172,44.19400000098317,100099_3781_0700407,2021-07-08 18:48:16.648,60.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
150.0,0.3333333333333333,459161,1000000,25658,147541,904252,289564,123271,39506,43442,847742,611814,1000000,119908,19215,144397,137783,173301,579006,11921,26914,93995,21237,39219,325438,19073,23580,60514,338105,22063,1000000,488689,1000000,25.523728112940187,44.18,100099_3781_0700407,2021-07-08 18:48:19.648,58.209062901993754,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
153.0,0.3333333333333333,458292,1000000,25648,147359,903669,289479,123230,39514,43419,847205,611915,1000000,119901,19221,144326,137752,173331,579421,11926,26913,93989,21241,39225,325361,19074,23576,60514,338350,22059,1000000,489265,1000000,25.48075179691745,44.181194644101936,100099_3781_0700407,2021-07-08 18:48:22.648,58.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
156.0,0.3333333333333333,458250,1000000,25666,146987,903059,289173,123149,39518,43412,847909,611481,1000000,119923,19220,144401,137913,173339,580202,11921,26915,94011,21239,39221,325354,19085,23596,60514,338804,22055,1000000,489894,1000000,25.51904761904762,44.18,100099_3781_0700407,2021-07-08 18:48:25.648,59.023809523809526,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
