seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label,filename
10671.0,0.3333333333333333,631449,1000000,238231,230349,249143,18241,340736,4328,67567,1000000,119789,1000000,577338,13791,75958,251831,74868,42803,772799,35702,200177,27762,111763,18662,25005,137868,54123,18363,59992,166778,527975,1000000,25.582159669679235,35.92405322322641,100091_3806_0700309,2021-07-09 01:13:36.200,244.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10674.0,0.3333333333333333,630275,1000000,238000,230780,249052,18241,340702,4324,67570,1000000,119804,1000000,577462,13792,75958,251790,74833,42817,772532,35693,200159,27755,111748,18661,24998,137846,54127,18366,59983,166694,528383,1000000,25.606509238597766,35.93,100091_3806_0700309,2021-07-09 01:13:39.200,244.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10677.0,0.3333333333333333,630722,1000000,237746,230496,249065,18236,340398,4328,67555,1000000,119816,1000000,577373,13788,75972,251739,74869,42806,773492,35698,200147,27757,111760,18662,25005,137754,54082,18358,60028,166585,528240,1000000,25.58748975483921,35.91753073548235,100091_3806_0700309,2021-07-09 01:13:42.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10680.0,0.3333333333333333,632047,1000000,237975,230547,249191,18239,340458,4326,67507,1000000,119814,1000000,577094,13785,75919,251806,74830,42817,772179,35701,200148,27754,111744,18659,24996,137804,54118,18361,59977,166757,528312,1000000,25.596509243493426,35.911745378253286,100091_3806_0700309,2021-07-09 01:13:45.200,244.5872689126644,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10683.0,0.3333333333333333,630329,1000000,237603,230364,248749,18238,341055,4323,67545,1000000,119788,1000000,577299,13790,75961,251656,74931,42788,773113,35690,200115,27758,111748,18658,24992,137559,54078,18363,59999,166839,528434,1000000,25.58,35.91,100091_3806_0700309,2021-07-09 01:13:48.200,243.52511533543327,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10686.0,0.3333333333333333,630862,1000000,237564,230082,248962,18242,340299,4327,67560,1000000,119801,1000000,576962,13786,75957,251856,74897,42837,773137,35691,200122,27755,111738,18651,24994,137822,54058,18359,59932,166877,528311,1000000,25.580153684740228,35.90994877175325,100091_3806_0700309,2021-07-09 01:13:51.200,243.49743858766283,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10689.0,0.3333333333333333,632287,1000000,237684,230655,248900,18235,340970,4320,67550,1000000,119829,1000000,577240,13789,75900,251878,74796,42827,773272,35689,200140,27749,111740,18657,25001,137818,54014,18360,59959,166800,528407,1000000,25.582471683195543,35.9,100091_3806_0700309,2021-07-09 01:13:54.200,244.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10692.0,0.3333333333333333,630816,1000000,237540,231368,248964,18240,340673,4323,67622,1000000,119762,1000000,577000,13787,75956,251838,74921,42829,773813,35697,200105,27752,111752,18665,25001,137733,54089,18358,59982,166816,528253,1000000,25.576663252668787,35.89833162633439,100091_3806_0700309,2021-07-09 01:13:57.200,243.4165813167197,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10695.0,0.3333333333333333,630400,1000000,237508,231198,248953,18241,341157,4327,67574,1000000,119782,1000000,577210,13788,75883,252006,74908,42837,773277,35699,200119,27752,111752,18657,24999,137709,54079,18362,60009,166992,528287,1000000,25.579631152316484,35.887223364237364,100091_3806_0700309,2021-07-09 01:14:00.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10698.0,0.3333333333333333,631230,1000000,237741,230574,249227,18236,340834,4325,67556,1000000,119833,1000000,577086,13784,75898,252186,74866,42817,772849,35708,200177,27750,111752,18658,24997,137796,54099,18360,60030,166886,528239,1000000,25.586834016466025,35.9,100091_3806_0700309,2021-07-09 01:14:03.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10701.0,0.3333333333333333,631691,1000000,237654,230712,249075,18235,340760,4326,67546,1000000,119834,1000000,577360,13788,75808,251925,74814,42824,772517,35704,200169,27753,111751,18658,25010,137627,54109,18357,60004,166929,528362,1000000,25.59418032260279,35.8920901613014,100091_3806_0700309,2021-07-09 01:14:06.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10704.0,0.3333333333333333,630958,1000000,237796,230388,249182,18241,340859,4325,67574,1000000,119860,1000000,577301,13791,75910,251677,74851,42823,773666,35710,200165,27756,111735,18659,24996,137771,54134,18362,60012,166904,528114,1000000,25.59959999960875,35.90520000019562,100091_3806_0700309,2021-07-09 01:14:09.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10707.0,0.3333333333333333,630261,1000000,237651,230452,249180,18237,341100,4323,67592,1000000,119830,1000000,577063,13790,75918,251644,74906,42828,773729,35711,200143,27761,111711,18657,25001,137668,54087,18361,60013,166942,528251,1000000,25.607777777777777,35.91555555555556,100091_3806_0700309,2021-07-09 01:14:12.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10710.0,0.3333333333333333,630160,1000000,237712,230763,249185,18240,340844,4326,67568,1000000,119853,1000000,577222,13787,75888,251729,74858,42816,773790,35701,200126,27758,111720,18654,24995,137741,54114,18363,59972,166924,528239,1000000,25.596301229150285,35.91260245830057,100091_3806_0700309,2021-07-09 01:14:15.200,243.31506145751425,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10713.0,0.3333333333333333,630502,1000000,237451,230443,249058,18236,340267,4326,67549,1000000,119830,1000000,577264,13791,75990,251858,74860,42775,773718,35700,200122,27763,111759,18652,24998,137653,54146,18364,59997,167030,528367,1000000,25.595907690185907,35.89590769018591,100091_3806_0700309,2021-07-09 01:14:18.200,244.8523077453523,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10716.0,0.3333333333333333,629511,1000000,238086,230588,249106,18243,340515,4326,67577,1000000,119846,1000000,577031,13791,75892,252025,74867,42804,773870,35707,200128,27759,111741,18661,25000,137513,54094,18367,59950,166956,528482,1000000,25.561014339068816,35.90220286781376,100091_3806_0700309,2021-07-09 01:14:21.200,245.6101433906881,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10719.0,0.3333333333333333,632106,1000000,238026,230928,248908,18239,340644,4327,67602,1000000,119839,1000000,577047,13793,75878,252163,74812,42781,773615,35717,200102,27758,111773,18660,25002,137518,54136,18362,59992,166969,528463,1000000,25.59,35.91,100091_3806_0700309,2021-07-09 01:14:24.200,245.9266667172033,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10722.0,0.3333333333333333,632827,1000000,237929,230512,248766,18240,340985,4328,67557,1000000,119863,1000000,576938,13791,75889,251966,74909,42814,774365,35701,200151,27757,111761,18657,25004,137616,54100,18364,59946,166926,528479,1000000,25.59,35.9207274577149,100091_3806_0700309,2021-07-09 01:14:27.200,246.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10725.0,0.3333333333333333,631395,1000000,238149,231079,249173,18243,340497,4329,67579,1000000,119843,1000000,577377,13789,75934,251948,74807,42833,773702,35697,200154,27757,111753,18658,24997,137624,54102,18358,59976,167013,528352,1000000,25.570041452707645,35.90997927364617,100091_3806_0700309,2021-07-09 01:14:30.200,245.9989636823089,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10728.0,0.3333333333333333,631402,1000000,237994,231193,249058,18245,340591,4324,67566,1000000,119831,1000000,577104,13788,75900,252022,74860,42801,773467,35703,200107,27754,111751,18660,24999,137678,54102,18361,59986,166959,528286,1000000,25.569011328934412,35.9,100091_3806_0700309,2021-07-09 01:14:33.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10731.0,0.3333333333333333,633099,1000000,238098,230259,249077,18239,340987,4325,67514,1000000,119767,1000000,577013,13786,75941,252157,74909,42821,772766,35696,200180,27755,111741,18656,25003,137745,54092,18362,59992,166730,528322,1000000,25.580884318443385,35.9,100091_3806_0700309,2021-07-09 01:14:36.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10734.0,0.3333333333333333,632163,1000000,237406,230574,249132,18244,340700,4328,67514,1000000,119814,1000000,576818,13788,75912,251927,74822,42822,773101,35700,200140,27757,111728,18657,24990,137653,54101,18359,59981,166884,528206,1000000,25.562561475224623,35.89,100091_3806_0700309,2021-07-09 01:14:39.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10737.0,0.3333333333333333,632285,1000000,237865,230705,249222,18243,341283,4328,67546,1000000,119850,1000000,577116,13790,75853,252054,74829,42821,773191,35702,200146,27758,111742,18661,25003,137782,54089,18362,60013,166815,528581,1000000,25.5898872934601,35.89337090217997,100091_3806_0700309,2021-07-09 01:14:42.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10740.0,0.3333333333333333,632282,1000000,237865,230720,249259,18246,340682,4326,67588,1000000,119854,1000000,577068,13796,75863,252043,74808,42844,772297,35705,200141,27762,111759,18662,25004,137748,54156,18362,59969,166954,528548,1000000,25.578196722673045,35.91,100091_3806_0700309,2021-07-09 01:14:45.200,244.79508193317392,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10743.0,0.3333333333333333,631420,1000000,237945,230950,249268,18244,341184,4327,67519,1000000,119823,1000000,577210,13793,75869,251879,74756,42863,771630,35710,200167,27766,111742,18664,25009,137670,54101,18360,59967,167011,528470,1000000,25.580317947634484,35.92515897381724,100091_3806_0700309,2021-07-09 01:14:48.200,244.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10746.0,0.3333333333333333,632666,1000000,238105,230794,249181,18237,340926,4330,67557,1000000,119824,1000000,577242,13794,75896,252057,74820,42843,773094,35706,200139,27766,111758,18664,25012,137853,54148,18371,59996,166956,528534,1000000,25.57556806704028,35.92,100091_3806_0700309,2021-07-09 01:14:51.200,244.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10749.0,0.3333333333333333,632914,1000000,237954,230594,249116,18240,341057,4329,67541,1000000,119832,1000000,577615,13797,75829,251953,74821,42872,773631,35711,200135,27758,111737,18664,25013,137741,54129,18361,59992,166890,528430,1000000,25.59,35.92,100091_3806_0700309,2021-07-09 01:14:54.200,243.18526099757557,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10752.0,0.3333333333333333,633503,1000000,237755,230894,249277,18244,341119,4327,67559,1000000,119871,1000000,577320,13794,75782,252046,74829,42856,771996,35708,200110,27761,111764,18658,25011,137761,54095,18365,59942,166733,528444,1000000,25.582981556756334,35.94,100091_3806_0700309,2021-07-09 01:14:57.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10755.0,0.3333333333333333,633433,1000000,238035,230511,248956,18245,341013,4326,67626,1000000,119858,1000000,577261,13789,75901,251876,74798,42848,773024,35713,200135,27761,111739,18661,25009,137786,54181,18360,59976,166856,528444,1000000,25.584519426849493,35.93225971342475,100091_3806_0700309,2021-07-09 01:15:00.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10758.0,0.3333333333333333,633073,1000000,237640,229960,249137,18247,340986,4323,67628,1000000,119819,1000000,577261,13794,75790,251679,74831,42841,773031,35707,200177,27759,111763,18666,25018,137794,54153,18361,59965,166936,528521,1000000,25.563073768089037,35.92846311595548,100091_3806_0700309,2021-07-09 01:15:03.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10761.0,0.3333333333333333,632649,1000000,238020,230060,249398,18245,340921,4325,67558,1000000,119855,1000000,577110,13795,75873,251853,74839,42880,773097,35705,200181,27765,111764,18667,25013,137821,54142,18363,59979,166772,528426,1000000,25.571330605063405,35.9206653025317,100091_3806_0700309,2021-07-09 01:15:06.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10764.0,0.3333333333333333,633272,1000000,238011,230590,249192,18246,340302,4328,67590,1000000,119820,1000000,577311,13797,75833,251913,74828,42835,772024,35700,200156,27765,111776,18661,24992,137801,54105,18368,60021,166924,528302,1000000,25.57110655553493,35.93,100091_3806_0700309,2021-07-09 01:15:09.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10767.0,0.3333333333333333,632786,1000000,237876,230202,249291,18237,340921,4322,67575,1000000,119907,1000000,577236,13798,75805,251925,74787,42844,771951,35705,200148,27772,111739,18666,24994,138011,54142,18366,60036,167000,528503,1000000,25.56301229638847,35.93899590120384,100091_3806_0700309,2021-07-09 01:15:12.200,243.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10770.0,0.3333333333333333,633630,1000000,237708,229922,249408,18243,340572,4327,67601,1000000,119852,1000000,577531,13797,75889,251922,74823,42845,773504,35711,200172,27770,111742,18666,25006,137959,54120,18362,60004,166809,528536,1000000,25.594785273336683,35.95,100091_3806_0700309,2021-07-09 01:15:15.200,243.58691211105528,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10773.0,0.3333333333333333,634128,1000000,238048,230719,249377,18246,340902,4325,67607,1000000,119802,1000000,577520,13799,75831,251840,74822,42844,772379,35713,200137,27768,111747,18660,25015,137874,54157,18365,60036,166799,528435,1000000,25.5849180326267,35.952459016313355,100091_3806_0700309,2021-07-09 01:15:18.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10776.0,0.3333333333333333,631813,1000000,237880,230257,249326,18238,340804,4325,67562,1000000,119818,1000000,577828,13796,75884,251858,74782,42806,773445,35701,200136,27765,111767,18664,25013,137992,54156,18365,59986,166905,528524,1000000,25.59,35.94681678496084,100091_3806_0700309,2021-07-09 01:15:21.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10779.0,0.3333333333333333,633087,1000000,238023,230199,249396,18239,340384,4327,67583,1000000,119798,1000000,577350,13794,75855,251926,74852,42835,773439,35701,200111,27761,111744,18662,25014,137948,54060,18361,59961,166890,528383,1000000,25.58,35.93609007195263,100091_3806_0700309,2021-07-09 01:15:24.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10782.0,0.3333333333333333,634346,1000000,237735,230142,249370,18239,341110,4325,67597,1000000,119783,1000000,577168,13792,75861,252136,74810,42828,773698,35700,200085,27760,111746,18660,25006,137871,54109,18363,59943,166948,528425,1000000,25.6,35.93262532254277,100091_3806_0700309,2021-07-09 01:15:27.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10785.0,0.3333333333333333,633002,1000000,237830,230296,249103,18239,340966,4329,67602,1000000,119815,1000000,577278,13792,75867,252061,74842,42813,774613,35701,200136,27760,111743,18660,25003,138025,54173,18360,60010,166955,528501,1000000,25.592499999389297,35.92,100091_3806_0700309,2021-07-09 01:15:30.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10788.0,0.3333333333333333,632746,1000000,237444,230393,249093,18241,340583,4327,67587,1000000,119799,1000000,577190,13791,75824,251838,74869,42768,773145,35702,200091,27759,111742,18661,24999,137829,54221,18364,60001,166807,528530,1000000,25.59538383317044,35.91365404170739,100091_3806_0700309,2021-07-09 01:15:33.200,245.68270208536947,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10791.0,0.3333333333333333,633063,1000000,237855,230330,249087,18242,340849,4324,67612,1000000,119804,1000000,577551,13787,75919,251738,74859,42804,773606,35697,200065,27761,111748,18661,24997,137813,54095,18368,59983,166821,528601,1000000,25.575714285714287,35.917142857142856,100091_3806_0700309,2021-07-09 01:15:36.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10794.0,0.3333333333333333,632486,1000000,237733,230303,249388,18238,340928,4324,67603,1000000,119818,1000000,577233,13792,75891,251830,74882,42791,772676,35700,200081,27764,111743,18661,25005,137868,54101,18365,59924,166925,528505,1000000,25.6016069631891,35.91790174079728,100091_3806_0700309,2021-07-09 01:15:39.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10797.0,0.3333333333333333,631837,1000000,237780,230325,249511,18243,341051,4330,67600,1000000,119786,1000000,577192,13794,75926,252008,74867,42794,774119,35708,200073,27767,111753,18662,25000,137888,54180,18370,59985,166974,528340,1000000,25.582743092389027,35.92,100091_3806_0700309,2021-07-09 01:15:42.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10800.0,0.3333333333333333,632058,1000000,238076,230609,249633,18240,340416,4327,67598,1000000,119800,1000000,577276,13798,75925,251798,74802,42795,772313,35714,200120,27766,111735,18667,25004,137949,54220,18365,59956,166919,528399,1000000,25.56945134607762,35.93,100091_3806_0700309,2021-07-09 01:15:45.200,246.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
